Date,Season,Temperature_C,WindSpeed_m_s,CloudCoverage_pct,Fog,Production_kWh_day,Price_eur_mwh
2019-01-09,Winter,3.5,3.81,58.2,1,105866,65.57
2019-01-10,Winter,1.6,3.56,42.2,0,146491,74.56
2019-01-11,Winter,5.8,1.92,58,1,117120,73.61
2019-01-12,Winter,3.1,1.98,65.9,0,119170,63.94
2019-01-13,Winter,-3.4,2.48,53.7,1,105990,74.68
2019-01-14,Winter,-3.9,2.69,62.1,1,108281,66.6
2019-01-15,Winter,5.8,1.83,45.5,0,139304,60.37
2019-01-16,Winter,-1.1,2.4,40.6,0,158066,67.91
2019-01-17,Winter,4.2,3.7,44.1,0,135669,62.98
2019-01-18,Winter,-0.3,2.37,52.6,0,131321,84.08
2019-01-19,Winter,-1.5,2.65,71.1,0,122447,62.02
2019-01-20,Winter,2.8,1.79,62.9,1,109579,67.42
2019-01-21,Winter,4.4,3.18,47.9,1,125413,56.69
2019-01-22,Winter,3.6,2.59,71.7,0,114458,70.33
2019-01-23,Winter,2.2,3.17,49.4,0,139618,72.81
2019-01-24,Winter,4.6,2.25,49,0,141219,50.13
2019-01-25,Winter,1.9,2.86,98,0,84141,52.55
2019-01-26,Winter,4.8,2.49,54.6,1,119783,65.93
2019-01-27,Winter,2.6,2.97,51.2,0,128207,58.58
2019-01-28,Winter,2.8,3.04,64,0,124057,66.89
2019-01-29,Winter,7,2.56,17.3,0,171388,57.2
2019-01-30,Winter,1.2,4.09,67.7,1,102856,72.08
2019-01-31,Winter,-2.2,2.7,80.9,0,104437,85.73
2019-02-01,Winter,4.3,2.37,39,0,143775,61.08
2019-02-02,Winter,-3.6,3.25,51.6,0,129803,70.64
2019-02-03,Winter,10.7,2.29,76.7,0,107129,73
2019-02-04,Winter,6.9,3.57,57,0,124645,60.9
2019-02-05,Winter,1.7,2.69,62.8,0,124859,67.96
2019-02-06,Winter,9.6,2.32,68.3,1,98340,45.68
2019-02-07,Winter,15.7,2.97,98,0,91062,60.16
2019-02-08,Winter,1.3,3.49,47.2,1,117824,73.14
2019-02-09,Winter,1.9,3.43,75.3,0,108614,60.12
2019-02-10,Winter,6.8,3.13,77.9,0,105398,66.78
2019-02-11,Winter,-3.7,4.16,87,0,104918,62.36
2019-02-12,Winter,11.7,2.74,92.3,1,83129,73.02
2019-02-13,Winter,2.2,2.72,57.7,1,112199,69.89
2019-02-14,Winter,3.3,4.05,43.4,0,148195,60.02
2019-02-15,Winter,4.7,2.46,40.2,0,134004,55.4
2019-02-16,Winter,2.8,3.51,37.2,0,150740,55.63
2019-02-17,Winter,0.7,3.52,43.3,0,156203,50.39
2019-02-18,Winter,3.8,1.97,51.2,0,135066,60.42
2019-02-19,Winter,7.3,3.35,60.5,0,126816,64.01
2019-02-20,Winter,1.5,2.28,71.9,0,115865,66.9
2019-02-21,Winter,4.1,2.87,59,0,131995,75.09
2019-02-22,Winter,0.2,2.54,73.3,1,90867,67.9
2019-02-23,Winter,3.8,2.34,52.2,0,124777,64.72
2019-02-24,Winter,3.3,2.34,68,0,118460,79.54
2019-02-25,Winter,3.6,2.46,58.9,0,123384,61.68
2019-02-26,Winter,3.6,3.1,57.6,0,135956,65.68
2019-02-27,Winter,3.5,2.77,53.6,0,131226,58.49
2019-02-28,Winter,0.8,2.74,29.8,0,145334,72.21
2019-03-01,Spring,3,4.02,56.7,0,220512,39.01
2019-03-02,Spring,10.1,2.87,55.2,0,206927,67.71
2019-03-03,Spring,6.7,1.88,40.6,0,254587,64.3
2019-03-04,Spring,8.2,3.94,42.8,0,255955,52.25
2019-03-05,Spring,1.2,2.88,57.3,0,224716,52.13
2019-03-06,Spring,9.4,2.19,66.2,1,193515,47.85
2019-03-07,Spring,5.6,2.41,59.5,0,234227,72.04
2019-03-08,Spring,13.8,2.46,62.7,0,218754,39.9
2019-03-09,Spring,10.7,4.1,27.7,0,262458,43.16
2019-03-10,Spring,14.9,3.43,29.7,0,291951,51.54
2019-03-11,Spring,4.8,3.38,45.3,0,257464,51.29
2019-03-12,Spring,6.8,3.57,33.3,0,277920,47.19
2019-03-13,Spring,10.1,2.51,29.3,0,290013,53.09
2019-03-14,Spring,12.8,2.87,61.1,0,213048,47.72
2019-03-15,Spring,7.6,1.51,93.2,0,174229,46.84
2019-03-16,Spring,10.1,2.77,36.2,0,256870,48.65
2019-03-17,Spring,6.8,2.4,51.7,0,244866,50.45
2019-03-18,Spring,6.3,3.1,27.6,0,264588,52.91
2019-03-19,Spring,4.4,2.66,55.5,0,222785,49.29
2019-03-20,Spring,14.7,2.67,66.5,0,227240,48.79
2019-03-21,Spring,5.9,3.16,64.5,0,213723,46.92
2019-03-22,Spring,5.8,2.51,46.8,0,255261,43.73
2019-03-23,Spring,6.7,1.63,47.1,0,247489,52.72
2019-03-24,Spring,6.6,4.4,62.4,0,221603,56.42
2019-03-25,Spring,10.2,2.74,55,0,245327,49
2019-03-26,Spring,3.9,2.79,61.8,0,218055,44.94
2019-03-27,Spring,5.1,2.06,33.5,0,250839,48.51
2019-03-28,Spring,3.3,2.6,76.2,0,187148,55.36
2019-03-29,Spring,8.6,3.26,28.4,0,288947,51.25
2019-03-30,Spring,7.1,3.88,49.8,0,248640,52.09
2019-03-31,Spring,2.6,3.01,62.6,0,205412,63.13
2019-04-01,Spring,9.8,3.53,57.2,0,223583,40.63
2019-04-02,Spring,13.5,2.71,29.4,0,275710,37.66
2019-04-03,Spring,16.3,2.98,44,0,254279,41.99
2019-04-04,Spring,15.6,2.26,37,0,253883,50.68
2019-04-05,Spring,15.9,1.48,60.8,0,218498,56.35
2019-04-06,Spring,15.1,2.62,51.2,0,235760,58.83
2019-04-07,Spring,11.6,2.21,32.9,0,281301,51.52
2019-04-08,Spring,13,2.64,34.8,0,280478,44.93
2019-04-09,Spring,15.1,1.71,25.1,0,287876,60.77
2019-04-10,Spring,11.3,2.95,24.8,0,285046,47.42
2019-04-11,Spring,14.6,3.51,30.8,0,284411,59.27
2019-04-12,Spring,19.5,2.95,38.1,0,262683,32.85
2019-04-13,Spring,11.6,2.59,25,0,275213,60.97
2019-04-14,Spring,17.7,3.19,44.3,0,249344,59.84
2019-04-15,Spring,10.5,3.79,33.9,0,267448,39.58
2019-04-16,Spring,15.9,3.3,54.2,0,228285,63.07
2019-04-17,Spring,8.7,3.23,54.8,0,235512,56.71
2019-04-18,Spring,9.4,3.09,56.1,0,238031,47.85
2019-04-19,Spring,16.2,3.56,44.7,0,241751,47.27
2019-04-20,Spring,19.2,2.95,28.8,0,289163,56.48
2019-04-21,Spring,16,3,77.9,0,192733,42.29
2019-04-22,Spring,15.7,1.09,60.6,0,227434,62.34
2019-04-23,Spring,17.8,2.98,29.8,0,285748,50.51
2019-04-24,Spring,17.2,1.65,43.1,0,242902,60.82
2019-04-25,Spring,14.3,2.91,43.2,0,244822,53.6
2019-04-26,Spring,15.3,3.33,43.9,0,258675,49.5
2019-04-27,Spring,14.8,3,21.4,0,311408,47.49
2019-04-28,Spring,15.6,2.81,23,0,270020,57.91
2019-04-29,Spring,15.6,1.95,37.5,0,270741,58.1
2019-04-30,Spring,11.2,2.36,42.4,0,267709,50.02
2019-05-01,Spring,19.7,1.72,36.3,0,270857,48.33
2019-05-02,Spring,17.4,1.99,49.3,0,251940,50.54
2019-05-03,Spring,15.8,2.01,58.7,0,221565,56.9
2019-05-04,Spring,23.7,2.8,37.5,0,274301,64.81
2019-05-05,Spring,17.4,3.03,28.2,0,269991,51.72
2019-05-06,Spring,23,2.32,53.1,0,221265,48.06
2019-05-07,Spring,21.4,3.67,42.8,0,276043,55.51
2019-05-08,Spring,21.3,0.76,37.2,0,261382,59.5
2019-05-09,Spring,21.4,1.45,48.1,0,247082,39.28
2019-05-10,Spring,16.1,2.96,57.1,0,220398,58.19
2019-05-11,Spring,25.4,3.7,42,0,255458,43.32
2019-05-12,Spring,22.3,2.37,44.9,0,257516,58.01
2019-05-13,Spring,21.4,1.2,36.2,0,266066,52.85
2019-05-14,Spring,18.3,2.25,19.3,0,308473,46.02
2019-05-15,Spring,22.4,2.83,37.1,0,280413,39.53
2019-05-16,Spring,17.4,2.4,65.7,0,219655,51.17
2019-05-17,Spring,22.1,1.62,49.6,0,251730,46.18
2019-05-18,Spring,20.2,1.68,34.1,0,294534,29.37
2019-05-19,Spring,15.8,3.14,31.2,0,270004,49.38
2019-05-20,Spring,23,1.93,53.1,0,242847,47.11
2019-05-21,Spring,17.9,3.07,32.9,0,293102,47.87
2019-05-22,Spring,19,2.37,39,0,281462,59.79
2019-05-23,Spring,17.1,1.9,44.2,0,241231,46.47
2019-05-24,Spring,14.4,2.08,32.4,0,272281,43.92
2019-05-25,Spring,17.9,2.86,22.8,0,315025,49.31
2019-05-26,Spring,16.8,2.56,33.2,0,283164,55.35
2019-05-27,Spring,16.7,3.75,35.3,0,278920,58.01
2019-05-28,Spring,5.3,1.01,52.6,0,233108,58.75
2019-05-29,Spring,21.1,2.64,64.9,0,217867,48.41
2019-05-30,Spring,20.2,2.76,25.1,0,299577,50.68
2019-05-31,Spring,18.3,3.29,31,0,282051,47.58
2019-06-01,Summer,21.6,1.66,39.8,0,313421,49.65
2019-06-02,Summer,26.1,1.66,18.4,0,367128,37.38
2019-06-03,Summer,21.7,3.17,18.7,0,355028,34.43
2019-06-04,Summer,27.9,2.84,20.3,0,374444,46.47
2019-06-05,Summer,25,2.64,24.4,0,394908,35.36
2019-06-06,Summer,21.6,3.03,36,0,302528,33.84
2019-06-07,Summer,26.9,2.1,27.9,0,350319,45.83
2019-06-08,Summer,23.5,2.37,28.6,0,331447,47.64
2019-06-09,Summer,24.3,2.39,28.2,0,351528,56.73
2019-06-10,Summer,22.8,1.16,20.7,0,358084,45.82
2019-06-11,Summer,24.3,3.19,20.5,0,374774,34.5
2019-06-12,Summer,24.2,3.18,29.5,0,359408,37.85
2019-06-13,Summer,22.1,3.58,25.8,0,353563,48.1
2019-06-14,Summer,31.2,2.67,52.3,0,306534,53.94
2019-06-15,Summer,21.6,2.67,36.5,0,293077,39.32
2019-06-16,Summer,25.4,2.94,24.3,0,377975,38.67
2019-06-17,Summer,22.9,2.41,22.2,0,360981,41.9
2019-06-18,Summer,26.9,1.31,38.1,0,336504,43.49
2019-06-19,Summer,25.8,1.48,23.9,0,336114,55.86
2019-06-20,Summer,20.1,1.98,15.1,0,354762,25.67
2019-06-21,Summer,21.5,3.89,37.9,1,286851,46.38
2019-06-22,Summer,29.8,1.75,26.6,0,351055,61.99
2019-06-23,Summer,23.5,2.64,41.4,0,317683,39.86
2019-06-24,Summer,23.2,3.38,21.2,0,377332,35.44
2019-06-25,Summer,25.7,3.4,29.6,0,320892,44.74
2019-06-26,Summer,23.9,0.92,35.5,0,338302,49.84
2019-06-27,Summer,25.3,2.04,37.1,0,323593,44.03
2019-06-28,Summer,30.2,1.33,8.6,0,388616,43.44
2019-06-29,Summer,24.4,0.64,27,0,324727,52.33
2019-06-30,Summer,25.6,2.88,41.6,0,322696,65.71
2019-07-01,Summer,29.6,3.05,32.4,0,308545,30.79
2019-07-02,Summer,30.6,0.91,15.1,0,386011,36.15
2019-07-03,Summer,29.8,1.12,29.2,0,324794,50.25
2019-07-04,Summer,31.8,2.54,16.7,0,372896,42.28
2019-07-05,Summer,27.9,1.67,21.6,0,358940,44.19
2019-07-06,Summer,26,2.43,19.2,0,382753,37.58
2019-07-07,Summer,27.2,1.65,33.8,0,330156,43.89
2019-07-08,Summer,27.2,2.54,18,0,359742,33.5
2019-07-09,Summer,26.1,2.16,2.2,0,394737,41.46
2019-07-10,Summer,28,2.28,12.9,0,400836,43.19
2019-07-11,Summer,26.6,2.16,8,0,398825,37.94
2019-07-12,Summer,28.1,2.49,17.8,0,365507,41.69
2019-07-13,Summer,25.7,0.83,30.3,0,335733,31.54
2019-07-14,Summer,30,2.29,42.2,0,297206,50.72
2019-07-15,Summer,29.3,1.77,33.2,0,341100,50.76
2019-07-16,Summer,28.2,1.65,7,0,366136,36.82
2019-07-17,Summer,27.9,2.48,26.8,0,361173,33.61
2019-07-18,Summer,26.9,3.4,33.7,0,338861,36.4
2019-07-19,Summer,31.7,1.43,16.3,0,406653,37.58
2019-07-20,Summer,25.2,2.28,15.6,0,355944,30.24
2019-07-21,Summer,32.7,1.93,20.9,0,357358,30.27
2019-07-22,Summer,29,0.99,18.5,0,395316,46.6
2019-07-23,Summer,27.8,2.52,27,0,366906,51.82
2019-07-24,Summer,30,0.82,26,0,343025,30.27
2019-07-25,Summer,26.8,1.32,16.8,0,373618,38.26
2019-07-26,Summer,33.6,3.05,27.8,0,345284,39.67
2019-07-27,Summer,28.9,2.33,17.6,0,376134,43.4
2019-07-28,Summer,27.6,0.82,27.9,0,336507,46.2
2019-07-29,Summer,32.1,2.1,14.9,0,372532,34.15
2019-07-30,Summer,29.5,2.77,9.2,0,368204,28.54
2019-07-31,Summer,30.8,3.19,15.9,0,380518,33.16
2019-08-01,Summer,26.7,1.62,8.5,0,395814,40.58
2019-08-02,Summer,30.9,1.97,12.4,0,378222,48.63
2019-08-03,Summer,27,1.9,27.8,0,323474,42.79
2019-08-04,Summer,29.3,2.31,31.8,0,353543,43.79
2019-08-05,Summer,24.1,0.7,36.6,0,328072,46.85
2019-08-06,Summer,23.3,1.88,2,0,387877,34.15
2019-08-07,Summer,31.7,1.41,13.9,0,372366,51
2019-08-08,Summer,24,2.77,11.5,0,359123,37.29
2019-08-09,Summer,26.3,0.69,21.5,0,344506,35.15
2019-08-10,Summer,25.2,0.2,15.1,0,364395,33.08
2019-08-11,Summer,30.2,1.74,29.1,0,362414,36.91
2019-08-12,Summer,30.1,2.47,18.2,0,362529,38.1
2019-08-13,Summer,27.9,1.97,20.1,0,373358,45.08
2019-08-14,Summer,27,3.04,32,0,332564,43.5
2019-08-15,Summer,27.8,1.44,27.1,0,351632,50.91
2019-08-16,Summer,32.7,1.41,21.7,0,355028,44.48
2019-08-17,Summer,25.2,3.17,16.5,0,386646,50.81
2019-08-18,Summer,29.2,1.26,13.4,0,372381,40.1
2019-08-19,Summer,27.8,1.63,19.5,0,342306,27.41
2019-08-20,Summer,28.2,2.04,15.4,0,354352,36.79
2019-08-21,Summer,25.5,2.44,12.4,0,372336,42.78
2019-08-22,Summer,27.5,1.38,27.1,0,330501,56.67
2019-08-23,Summer,27.1,2.73,31.1,0,346567,48.33
2019-08-24,Summer,27.6,2.86,9.6,0,383393,44.71
2019-08-25,Summer,33.1,2.08,24,0,384767,47.4
2019-08-26,Summer,25.2,2.49,24.3,0,329003,44.29
2019-08-27,Summer,26.4,1.92,28.2,0,347130,39.4
2019-08-28,Summer,28.9,2.4,29.3,0,330084,57.73
2019-08-29,Summer,27.2,2.34,20.4,0,356688,43.4
2019-08-30,Summer,25.1,1.71,22.7,0,357338,49.6
2019-08-31,Summer,25.9,1.33,26.4,0,315506,45.48
2019-09-01,Autumn,20.2,2.99,52.8,0,193059,55.62
2019-09-02,Autumn,19.6,2.85,42.6,0,221380,45.86
2019-09-03,Autumn,20.4,2.14,25.2,0,226162,51.28
2019-09-04,Autumn,25.5,0.99,24.2,0,237363,49.58
2019-09-05,Autumn,24.1,2.53,24.9,0,243774,48.52
2019-09-06,Autumn,24.3,3.41,35.9,0,218350,58.44
2019-09-07,Autumn,19.5,2.4,34.7,0,211334,47.98
2019-09-08,Autumn,21.7,2.38,18.1,0,220218,43.02
2019-09-09,Autumn,21.7,2.73,34.3,0,224677,36.76
2019-09-10,Autumn,24.4,2.51,35.7,0,217214,31.49
2019-09-11,Autumn,19.5,1.3,45.2,0,192013,57.16
2019-09-12,Autumn,26.7,2.31,10.7,0,258013,41.47
2019-09-13,Autumn,20.4,2.28,46,0,195358,63.97
2019-09-14,Autumn,24.5,1.33,42.7,0,202384,41.84
2019-09-15,Autumn,20.9,2.75,41.6,0,212817,43.18
2019-09-16,Autumn,22.6,2.48,34.5,0,207077,40.46
2019-09-17,Autumn,26.7,1.94,20.5,0,251370,40.95
2019-09-18,Autumn,24.9,2.48,50.1,0,185912,40.56
2019-09-19,Autumn,19.2,3.46,37,0,209340,45.02
2019-09-20,Autumn,21.4,2.29,38.5,0,227994,70.23
2019-09-21,Autumn,24.9,1.97,31.7,0,233430,47.44
2019-09-22,Autumn,19.2,1.32,46.9,0,198227,47.46
2019-09-23,Autumn,25.6,2.5,49.6,0,190653,55.29
2019-09-24,Autumn,19.5,2.03,27.3,0,221614,47.1
2019-09-25,Autumn,21.8,2.54,29.5,0,226489,60.05
2019-09-26,Autumn,21.2,1.95,43.7,0,203625,57.09
2019-09-27,Autumn,22.2,3.54,28.8,0,228553,53.21
2019-09-28,Autumn,30.8,2.88,20.3,0,244569,39.91
2019-09-29,Autumn,23.4,1.26,33.5,0,217845,35.56
2019-09-30,Autumn,19,1.86,39.1,0,196710,48.85
2019-10-01,Autumn,16.6,2.63,40.4,0,202422,41.03
2019-10-02,Autumn,18.1,1.94,42.9,0,210072,35.44
2019-10-03,Autumn,17.6,2.35,51.7,0,179795,66.95
2019-10-04,Autumn,21,1.96,44.6,0,200347,43.19
2019-10-05,Autumn,18,2.82,79.5,0,145511,60.04
2019-10-06,Autumn,19,2.14,39.9,0,208796,54.73
2019-10-07,Autumn,12.8,2.27,44.9,0,194105,57.73
2019-10-08,Autumn,12.2,1.99,63.3,0,179951,44.85
2019-10-09,Autumn,16.9,2.34,33.3,0,221025,57.51
2019-10-10,Autumn,15.2,2.03,50.4,0,180168,49.61
2019-10-11,Autumn,14.6,1.59,45,0,202852,54.16
2019-10-12,Autumn,18.8,1.26,82,0,141395,61.74
2019-10-13,Autumn,14,3.49,51.3,0,186514,72.45
2019-10-14,Autumn,13,1.84,25.5,0,227455,37.42
2019-10-15,Autumn,11.7,2.1,35.2,1,181244,60.87
2019-10-16,Autumn,20,2.47,34.8,0,224420,32.57
2019-10-17,Autumn,14.1,2.59,38.5,0,201407,56.12
2019-10-18,Autumn,12.7,2.86,69.8,0,158198,43.9
2019-10-19,Autumn,17.2,2.97,60.9,0,172976,46.18
2019-10-20,Autumn,14.1,2.87,43,0,197313,54.64
2019-10-21,Autumn,18.3,3.22,41.7,0,216126,43.56
2019-10-22,Autumn,17.1,2.38,57.7,0,185781,61.94
2019-10-23,Autumn,15.4,1.7,66.1,0,178933,56.54
2019-10-24,Autumn,14.2,2.74,51.4,0,206663,46.69
2019-10-25,Autumn,15.9,1.19,54.3,0,177208,55.16
2019-10-26,Autumn,19.4,2.8,32.6,0,220881,50.35
2019-10-27,Autumn,16.6,2.4,64.7,0,162750,60.51
2019-10-28,Autumn,18.5,2.29,42.8,0,197296,48.65
2019-10-29,Autumn,20.3,2.55,38.4,0,206392,61.64
2019-10-30,Autumn,13.3,2.02,47.7,0,184785,55.8
2019-10-31,Autumn,18.3,0.56,42.8,0,194384,47.16
2019-11-01,Autumn,3.9,3.12,41.2,0,201345,58.5
2019-11-02,Autumn,11.3,3.15,53.7,0,176269,60.16
2019-11-03,Autumn,14.1,2.57,46.8,0,202365,46.92
2019-11-04,Autumn,12.9,3.07,51.8,0,181854,49.51
2019-11-05,Autumn,6.1,3.71,47.7,0,216114,66.31
2019-11-06,Autumn,10.7,1.85,78.5,0,144794,58.29
2019-11-07,Autumn,9.7,2.14,78,0,148493,62.82
2019-11-08,Autumn,11.7,2.1,67,0,156000,49.99
2019-11-09,Autumn,10.9,3.4,63,1,161742,49.19
2019-11-10,Autumn,8.9,2.21,57.1,0,185970,54.59
2019-11-11,Autumn,9.6,2.02,70.1,0,161033,56.52
2019-11-12,Autumn,12.4,2.16,47.9,0,182044,43.75
2019-11-13,Autumn,14.1,0.97,69.7,0,163007,54.99
2019-11-14,Autumn,8.8,2.12,37.2,0,196965,58.78
2019-11-15,Autumn,7.6,2.82,52,0,197309,52.49
2019-11-16,Autumn,7.1,2.11,65,0,171949,49.63
2019-11-17,Autumn,9.4,3,49.8,0,190628,56.25
2019-11-18,Autumn,10.9,3.79,66.9,0,150769,51.75
2019-11-19,Autumn,8.5,3.13,67,0,158869,45.38
2019-11-20,Autumn,10.8,4.48,56.5,0,188390,50.1
2019-11-21,Autumn,15.1,2.68,64.6,0,178930,70.62
2019-11-22,Autumn,10.3,1.95,42.8,0,206963,51.28
2019-11-23,Autumn,10.1,2.27,75.2,0,142605,61.96
2019-11-24,Autumn,14.6,2.34,56.2,0,184189,54.79
2019-11-25,Autumn,9.4,2.93,67.2,0,171452,49.95
2019-11-26,Autumn,9.4,2.62,35.7,0,195505,53.81
2019-11-27,Autumn,9,2.64,30.3,0,217108,44.57
2019-11-28,Autumn,10.6,1.55,55.7,0,181914,49.18
2019-11-29,Autumn,7.2,2.54,51.1,0,184925,62.61
2019-11-30,Autumn,12.5,3.33,57.8,0,166961,54.26
2019-12-01,Winter,-2.2,2.91,97.9,0,85969,58.85
2019-12-02,Winter,-0.8,2.57,48.3,0,136312,62.75
2019-12-03,Winter,2.7,3.57,75.2,0,110730,62.37
2019-12-04,Winter,11.1,2.62,43.1,0,140798,54.36
2019-12-05,Winter,3.7,1.94,53.4,0,129751,65.17
2019-12-06,Winter,7.3,3.8,58.2,0,129237,78.43
2019-12-07,Winter,-4.8,2.8,94.9,0,91714,61.56
2019-12-08,Winter,4.5,2.21,77.9,0,105811,60.55
2019-12-09,Winter,3.5,2.84,74.9,1,95993,68.73
2019-12-10,Winter,3.1,2.1,72.9,1,99053,62.12
2019-12-11,Winter,1.3,2.5,65.9,1,97348,66.79
2019-12-12,Winter,-1.4,1.89,58.2,0,129580,63.01
2019-12-13,Winter,1.1,2.34,37.2,0,149257,51.76
2019-12-14,Winter,-6.3,1.82,61.3,0,124162,66.35
2019-12-15,Winter,-0.2,3.18,29.1,0,165048,56.54
2019-12-16,Winter,-2.5,1.71,65.8,1,96813,67.18
2019-12-17,Winter,7.4,2.81,28.5,0,146429,54.63
2019-12-18,Winter,-1.7,0.4,59.9,0,126779,69.29
2019-12-19,Winter,4.8,3.31,45.2,0,142326,64.75
2019-12-20,Winter,6.8,2.47,56.4,0,130494,72.94
2019-12-21,Winter,0,2.51,65.7,0,117830,64.86
2019-12-22,Winter,-1.5,2.86,63.5,0,126011,66.03
2019-12-23,Winter,3,1.55,60.4,1,114004,79.91
2019-12-24,Winter,7,1.78,59.5,1,112862,67.62
2019-12-25,Winter,3.6,2.93,37.3,0,148469,59.47
2019-12-26,Winter,2.4,2.81,59.9,0,115763,53.12
2019-12-27,Winter,15.9,2.87,52.7,0,140533,60.84
2019-12-28,Winter,4.1,2.83,84.2,1,93448,69.05
2019-12-29,Winter,2.6,3.44,65.9,1,109181,50.19
2019-12-30,Winter,6.4,2.41,74.3,0,107140,75.83
2019-12-31,Winter,5,1.86,80,1,94647,78.12
2020-01-01,Winter,5.5,2.15,70.1,0,119047,45.28
2020-01-02,Winter,-5,2.37,66.1,0,126918,53.38
2020-01-03,Winter,1.2,2.92,78.3,0,103693,52.15
2020-01-04,Winter,4.7,2.47,55.2,0,129667,50.59
2020-01-05,Winter,-1.6,3.17,71.3,1,104233,62.14
2020-01-06,Winter,4.9,3.79,50.6,0,137703,65.94
2020-01-07,Winter,3.7,2.49,56.8,0,123449,55.83
2020-01-08,Winter,3.6,3.11,58.4,1,114828,62.38
2020-01-09,Winter,-2.6,3.13,59.5,0,130184,57.49
2020-01-10,Winter,-3.7,2.62,76.2,1,96534,61.59
2020-01-11,Winter,-2.8,2.15,42.3,1,127588,64.91
2020-01-12,Winter,-1.6,3.03,69.7,1,101470,54.03
2020-01-13,Winter,3.4,1.85,62.3,0,130206,49.28
2020-01-14,Winter,-0.3,2.68,60.7,0,120911,46.07
2020-01-15,Winter,-0.8,1.62,68.8,0,113520,58.45
2020-01-16,Winter,-7.6,4.91,91.3,1,84356,63.81
2020-01-17,Winter,-4.3,2.01,88.4,1,87541,58.17
2020-01-18,Winter,1.2,2.56,94.1,0,85298,47.92
2020-01-19,Winter,-6.3,3.83,49.8,1,115308,78.33
2020-01-20,Winter,1,0.91,59.1,0,115940,45.86
2020-01-21,Winter,1.4,3.36,57.6,0,129678,59.54
2020-01-22,Winter,9.6,2.89,31.8,0,148718,56.51
2020-01-23,Winter,-1,2.7,63.8,0,120363,61.62
2020-01-24,Winter,7.9,4.26,79,0,111010,46.21
2020-01-25,Winter,6.7,2.18,33.3,0,149114,46.03
2020-01-26,Winter,1.3,2.61,54.6,0,132873,42.2
2020-01-27,Winter,-0.7,3,64.7,1,105790,61.74
2020-01-28,Winter,-0.7,4.5,91.3,0,98001,71.55
2020-01-29,Winter,-2.4,2.88,47.2,0,142342,43.96
2020-01-30,Winter,-1.6,3.5,84.9,0,98385,66
2020-01-31,Winter,1.6,2.88,50.6,0,135241,61.39
2020-02-01,Winter,9.1,3.94,68.5,0,123781,65.68
2020-02-02,Winter,-2.5,2.9,70.5,0,117351,60.22
2020-02-03,Winter,3.9,2.99,44.9,0,134281,52.02
2020-02-04,Winter,6.6,2.48,42.6,1,129942,57.97
2020-02-05,Winter,0.9,2.95,68.7,1,98880,68.77
2020-02-06,Winter,2.4,2.62,53.3,0,140529,65.9
2020-02-07,Winter,-0.9,2.4,64.9,0,125690,63.74
2020-02-08,Winter,3.1,4.53,48.6,0,142125,57.9
2020-02-09,Winter,-0.3,2.67,60.6,0,126310,53.24
2020-02-10,Winter,4.8,3.36,62.4,1,108648,56.58
2020-02-11,Winter,3.9,3.29,57.1,1,117451,52.95
2020-02-12,Winter,2.8,3.03,81.2,1,90650,61.05
2020-02-13,Winter,0.2,1.94,23,1,145112,68.78
2020-02-14,Winter,2,2.26,47.4,0,143457,56.12
2020-02-15,Winter,-0.2,3.56,55.2,0,129299,63.64
2020-02-16,Winter,6.7,2.34,83.3,0,99174,61.51
2020-02-17,Winter,0.9,1.56,44.2,0,134792,45.57
2020-02-18,Winter,7.5,3.86,66.7,0,115478,64.77
2020-02-19,Winter,6.9,2.03,61.5,0,114743,54.21
2020-02-20,Winter,0.8,2.71,71.1,0,118042,48.24
2020-02-21,Winter,1.9,2.67,70.6,0,123499,52.16
2020-02-22,Winter,1.8,2.04,65.2,0,126843,53.47
2020-02-23,Winter,7.7,3.32,56.9,1,107113,56.86
2020-02-24,Winter,8.1,2.48,64.1,1,110171,52.79
2020-02-25,Winter,-5.4,3.87,73.4,1,105659,60.63
2020-02-26,Winter,4.1,2.36,74.4,1,95799,58.15
2020-02-27,Winter,6.8,2.57,51.6,0,135253,70.31
2020-02-28,Winter,7.2,2.17,65.1,0,110602,44
2020-02-29,Winter,7.1,2.04,49,0,138130,56.95
2020-03-01,Spring,15.7,3.01,68.7,0,202494,46.53
2020-03-02,Spring,11.8,2.67,29.1,0,283541,38.12
2020-03-03,Spring,1.2,3.8,71.3,0,191959,28.22
2020-03-04,Spring,6.2,1.87,53,0,239518,32.89
2020-03-05,Spring,-1.8,2.65,77.4,1,175205,46.09
2020-03-06,Spring,7,2.45,62.2,0,211815,51.74
2020-03-07,Spring,15.5,3.45,43.8,0,247238,39.61
2020-03-08,Spring,6,2.31,44.5,0,229053,35.92
2020-03-09,Spring,7.7,3.5,57.9,0,226454,33.92
2020-03-10,Spring,9.1,3.53,74.2,0,194218,26.87
2020-03-11,Spring,18.7,2.86,49.2,0,234276,33.95
2020-03-12,Spring,8.1,3.23,33.1,0,278936,35.01
2020-03-13,Spring,11.9,4.17,42,0,256744,39.52
2020-03-14,Spring,10.6,3.45,66.9,0,203401,46.94
2020-03-15,Spring,7.5,2.14,39.3,0,253961,44.75
2020-03-16,Spring,6,2.91,44,0,263934,36.27
2020-03-17,Spring,7.1,3.47,22.6,0,301101,46.63
2020-03-18,Spring,7.9,2.77,17.9,0,299038,45.82
2020-03-19,Spring,2.9,4.27,48.1,0,255032,39.94
2020-03-20,Spring,7.3,3.1,60.4,0,213018,35.34
